inst,eid,pid,pmid,uptake,proj,exper,exper2,institute,country,submitter,file,first.row.in.file.int,last.row.in.file.int,row.in.file.plot,pub.id,pub.info,lat,long,topo,field,plot,plot.area,treat,rep,rep2,n.ints,t.start.p,t.end.p,dt1,dt.min,dt.max,ct.min,ct.max,meas.tech,meas.tech2,meas.tech.orig,meas.tech.det,j.NH31,j.rel1,e.1,e.4,e.6,e.12,e.24,e.48,e.72,e.96,e.168,e.final,e.cum.1,e.cum.4,e.cum.6,e.cum.12,e.cum.24,e.cum.48,e.cum.72,e.cum.96,e.cum.168,e.cum.final,e.rel.1,e.rel.4,e.rel.6,e.rel.12,e.rel.24,e.rel.48,e.rel.72,e.rel.96,e.rel.168,e.rel.final,clay,silt,sand,oc,soil.type,soil.type2,soil.water,soil.water.v,soil.moist,soil.ph,soil.dens,crop.res,till,air.temp.1,air.temp.4,air.temp.6,air.temp.12,air.temp.24,air.temp.48,air.temp.72,air.temp.96,air.temp.168,air.temp.mn,air.temp.z,soil.temp.1,soil.temp.4,soil.temp.6,soil.temp.12,soil.temp.24,soil.temp.48,soil.temp.72,soil.temp.96,soil.temp.168,soil.temp.mn,soil.temp.surf.1,soil.temp.surf.4,soil.temp.surf.6,soil.temp.surf.12,soil.temp.surf.24,soil.temp.surf.48,soil.temp.surf.72,soil.temp.surf.96,soil.temp.surf.168,soil.temp.surf.mn,soil.temp.z,rad.1,rad.4,rad.6,rad.12,rad.24,rad.48,rad.72,rad.96,rad.168,rad.mn,wind.1,wind.4,wind.6,wind.12,wind.24,wind.48,wind.72,wind.96,wind.168,wind.mn,wind.z,wind.2m.1,wind.2m.4,wind.2m.6,wind.2m.12,wind.2m.24,wind.2m.48,wind.2m.72,wind.2m.96,wind.2m.168,wind.2m.mn,wind.loc,rain.1,rain.4,rain.6,rain.12,rain.24,rain.48,rain.72,rain.96,rain.168,rain.tot,rain.rate.1,rain.rate.4,rain.rate.6,rain.rate.12,rain.rate.24,rain.rate.48,rain.rate.72,rain.rate.96,rain.rate.168,rain.rate.mn,rh.1,rh.4,rh.6,rh.12,rh.24,rh.48,rh.72,rh.96,rh.168,rh.mn,far.loc,man.source,man.source.orig,man.source.det,man.bed,man.con,man.trt1,man.trt2,man.trt3,man.stor,man.dm,man.vs,man.tkn,man.tan,man.vfa,man.tic,man.ua,man.ph,acid,date.start,app.start,app.start.orig,app.end,app.end.orig,app.method,app.method2,app.method.orig,app.rate,tan.app,incorp,incorp.orig,time.incorp,man.area,dist.inj,furrow.z,furrow.w,crop,crop.orig,crop.z,crop.area,lai,notes.plot,flag.plot,app.mthd,uexper
104,36,164,164,1,1994,1,1,DIAS,DK,,ALFAM1.xlsx,8,19,,,,,,,,79,,1,1,1,12,1990-07-05T13:00:00Z,1990-07-12T08:00:00Z,6,6,24,6,145,wt,wt,Wind tunnel,,0.7467,0.0131,,,4.4802,8.67,13.116,15.868,16.226,16.699,,17.18,,,,,,,,,,,,,0.0786,0.15211,0.23011,0.27837,0.28466,0.29296,,0.3014,10.6,11.8,74.6,2.7,sand,sand,0.279,,wet,6.6,,,No,,,8,7.65,7.4,6.7682,6.9714,,,4.789,10,,,,,,,,,,,,,,,,,,,,,,,,20.6,10.3,6.9,21.389,43.318,,,54.628,,,3.53,3.51,3.5267,3.5539,3.5547,,,3.5748,0.2,,,6.2432,6.2079,6.2373,6.2855,6.2869,,,6.3224,,,,0,0,0,0,0,,,0,,,0,0,0,0,0,,,0,,,,,,,,,,,,cat,Cattle,,None,slurry,None,none,,,5.35,,3.5,1.9,,,0,7.9,FALSE,1990-07-05,,,,,cs,cs,Closed slot,30,57,none,None,0,,,,,bare soil,Bare soil,0,,,"","",cs,104 1
104,36,165,165,1,1994,1,1,DIAS,DK,,ALFAM1.xlsx,20,31,,,,,,,,79,,2,1,1,12,1990-07-05T13:00:00Z,1990-07-12T08:00:00Z,6,6,24,6,145,wt,wt,Wind tunnel,,0.01,0.00017544,,,0.06,1.17,3.567,4.8425,4.076,4.9605,,5.6606,,,,,,,,,,,,,0.0010526,0.020526,0.062579,0.084955,0.071508,0.087027,,0.099308,10.6,11.8,74.6,2.7,sand,sand,0.279,,wet,6.6,,,Yes,,,8,7.65,7.4,6.7682,6.9714,,,4.789,10,,,,,,,,,,,,,,,,,,,,,,,,20.6,10.3,6.9,21.389,43.318,,,54.628,,,3.19,3.195,3.1933,3.1424,3.142,,,2.9371,0.2,,,5.6419,5.6507,5.6478,5.5576,5.5571,,,5.1946,,,,0,0,0,0,0,,,0,,,0,0,0,0,0,,,0,,,,,,,,,,,,cat,Cattle,,None,slurry,None,none,,,5.35,,3.5,1.9,,,0,7.9,FALSE,1990-07-05,,,,,cs,cs,Closed slot,30,57,none,None,0,,,,,bare soil,Bare soil,0,,,"","",cs,104 1
104,62,200,200,1,1999,1,18,DIAS,DK,,ALFAM1.xlsx,300,305,,,,,,,,1,,1,1,1,6,1997-03-17T16:30:00Z,1997-03-26T13:00:00Z,2.25,2.25,73.917,2.25,212.5,micro met,micro met,Micro met,,0.0986,0.0011452,,1.7422,2.5695,3.1004,3.8979,4.0683,4.2387,4.4132,,7.45,,,,,,,,,,,,0.020235,0.029843,0.03601,0.045272,0.047251,0.04923,0.051255,,0.086527,9.5,11,77,1.5,clay,clay,1,,wet,7.76,,,No,,,3.4397,3.4397,-0.65625,-0.65625,-0.65625,,,-0.20926,10,,,5.6948,5.6948,1.6333,1.6333,1.6333,,,0.28063,,,,,,,,,,,0.1,,,440.9,440.9,120.34,120.34,120.34,,,129.45,,,2.7138,2.7138,2.0896,2.0896,2.0896,,,3.5778,2,,,2.7138,2.7138,2.0896,2.0896,2.0896,,,3.5778,,,,0,0,0,0,0,,,29.8,,,0,0,0,0,0,,,0.14024,,,,,,,,,,,,pig,Pig,,None,slurry,None,none,,,1.93,,3.8,3,,,0,7.52,FALSE,1997-03-17,,,,,bsth,band,Band spread or trailing hose,28.7,86.1,none,None,0,,,,,other,Growing crop,5,,,"","",bsth,104 1
108,189,783,783,1,272,1,1,JTI,SE,,ALFAM1.xlsx,3459,3459,,,,,,,,C,,2,1,1,1,1994-04-19T20:00:00Z,1994-04-22T20:00:00Z,72,72,72,72,72,chamber,chamber,Dynamic chamber,,0.001,1.1111e-05,,,,,,,,,,0.072,,,,,,,,,,,,,,,,,,,,8e-04,7.5,,,5,sand,sand,,,wet,,,,No,,,,,,,10.5,,,10.5,1.5,,,,,,,12,,,12,,,,,,,,,,,0,,,,,,,,,,,,,,,,,2.7,,,2.7,2,,,,,,,2.7,,,2.7,,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,,,,,,pig,Pig,,Straw,slurry,None,none,,,5.8,,4.6,3,,,,6.8,FALSE,1994-04-19,,,,,cs,cs,Closed slot,30,90,none,None,,,,,,bare soil,Bare soil,,,,"","",cs,108 1
108,189,784,784,1,272,1,1,JTI,SE,,ALFAM1.xlsx,3460,3460,,,,,,,,C,,2,2,2,1,1994-04-19T20:00:00Z,1994-04-22T20:00:00Z,72,72,72,72,72,chamber,chamber,Dynamic chamber,,0.001,1.1111e-05,,,,,,,,,,0.072,,,,,,,,,,,,,,,,,,,,8e-04,7.5,,,5,sand,sand,,,wet,,,,No,,,,,,,10.5,,,10.5,1.5,,,,,,,12,,,12,,,,,,,,,,,0,,,,,,,,,,,,,,,,,2.7,,,2.7,2,,,,,,,2.7,,,2.7,,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,,,,,,pig,Pig,,Straw,slurry,None,none,,,5.8,,4.6,3,,,,6.8,FALSE,1994-04-19,,,,,cs,cs,Closed slot,30,90,none,None,,,,,,bare soil,Bare soil,,,,"","",cs,108 1
108,189,785,785,1,272,1,1,JTI,SE,,ALFAM1.xlsx,3461,3461,,,,,,,,C,,2,3,3,1,1994-04-19T20:00:00Z,1994-04-23T16:00:00Z,92,92,92,92,92,chamber,chamber,Dynamic chamber,,0.03,0.00033333,,,,,,,,,,2.76,,,,,,,,,,,,,,,,,,,,0.030667,7.5,,,5,sand,sand,,,wet,,,,No,,,,,,,,,,10.5,1.5,,,,,,,,,,12,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2.7,2,,,,,,,,,,2.7,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,pig,Pig,,Straw,slurry,None,none,,,5.8,,4.6,3,,,,6.8,FALSE,1994-04-19,,,,,cs,cs,Closed slot,30,90,none,None,,,,,,bare soil,Bare soil,,,,"","",cs,108 1
108,189,786,786,1,272,1,1,JTI,SE,,ALFAM1.xlsx,3462,3462,,,,,,,,D,,3,1,1,1,1994-04-19T20:00:00Z,1994-04-23T10:00:00Z,86,86,86,86,86,chamber,chamber,Dynamic chamber,,0.04,0.00041667,,,,,,,,,,3.44,,,,,,,,,,,,,,,,,,,,0.035833,7.5,,,5,sand,sand,,,wet,,,,No,,,,,,,,,,10,1.5,,,,,,,,,,11.7,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2.6,2,,,,,,,,,,2.6,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,pig,Pig,,Straw,slurry,None,none,,,8.3,,5.4,3.2,,,,6.8,FALSE,1994-04-19,,,,,bsth,band,Band spread or trailing hose,30,96,shallow,Shallow,0,,,,,bare soil,Bare soil,,,,"","",bsth,108 1
108,189,787,787,1,272,1,1,JTI,SE,,ALFAM1.xlsx,3463,3463,,,,,,,,D,,3,2,2,1,1994-04-19T20:00:00Z,1994-04-23T20:00:00Z,96,96,96,96,96,chamber,chamber,Dynamic chamber,,0.04,0.00041667,,,,,,,,,,3.84,,,,,,,,,,,,,,,,,,,,0.04,7.5,,,5,sand,sand,,,wet,,,,No,,,,,,,,,,10,1.5,,,,,,,,,,11.7,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2.6,2,,,,,,,,,,2.6,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,pig,Pig,,Straw,slurry,None,none,,,8.3,,5.4,3.2,,,,6.8,FALSE,1994-04-19,,,,,bsth,band,Band spread or trailing hose,30,96,shallow,Shallow,0,,,,,bare soil,Bare soil,,,,"","",bsth,108 1
108,189,788,788,1,272,1,1,JTI,SE,,ALFAM1.xlsx,3464,3464,,,,,,,,D,,3,3,3,1,1994-04-19T20:00:00Z,1994-04-23T01:00:00Z,77,77,77,77,77,chamber,chamber,Dynamic chamber,,0.03,0.0003125,,,,,,,,,,2.31,,,,,,,,,,,,,,,,,,,,0.024062,7.5,,,5,sand,sand,,,wet,,,,No,,,,,,,,,,10,1.5,,,,,,,,,,11.7,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2.6,2,,,,,,,,,,2.6,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,pig,Pig,,Straw,slurry,None,none,,,8.3,,5.4,3.2,,,,6.8,FALSE,1994-04-19,,,,,bsth,band,Band spread or trailing hose,30,96,shallow,Shallow,0,,,,,bare soil,Bare soil,,,,"","",bsth,108 1
108,189,789,789,1,272,1,1,JTI,SE,,ALFAM1.xlsx,3465,3465,,,,,,,,E,,4,1,1,1,1994-04-19T20:00:00Z,1994-04-23T00:00:00Z,76,76,76,76,76,chamber,chamber,Dynamic chamber,,0.22,0.0022917,,,,,,,,,,16.72,,,,,,,,,,,,,,,,,,,,0.17417,7.5,,,5,sand,sand,,,wet,,,,No,,,,,,,,,,10,1.5,,,,,,,,,,11.5,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2.6,2,,,,,,,,,,2.6,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,pig,Pig,,Straw,slurry,None,none,,,8.3,,5.4,3.2,,,,6.8,FALSE,1994-04-19,,,,,bsth,band,Band spread or trailing hose,30,96,none,None,,,,,,bare soil,Bare soil,,,,"","",bsth,108 1
108,189,790,790,1,272,1,1,JTI,SE,,ALFAM1.xlsx,3466,3466,,,,,,,,E,,4,2,2,1,1994-04-19T20:00:00Z,1994-04-23T05:00:00Z,81,81,81,81,81,chamber,chamber,Dynamic chamber,,0.24,0.0025,,,,,,,,,,19.44,,,,,,,,,,,,,,,,,,,,0.2025,7.5,,,5,sand,sand,,,wet,,,,No,,,,,,,,,,10,1.5,,,,,,,,,,11.5,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2.6,2,,,,,,,,,,2.6,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,pig,Pig,,Straw,slurry,None,none,,,8.3,,5.4,3.2,,,,6.8,FALSE,1994-04-19,,,,,bsth,band,Band spread or trailing hose,30,96,none,None,,,,,,bare soil,Bare soil,,,,"","",bsth,108 1
108,189,791,791,1,272,1,1,JTI,SE,,ALFAM1.xlsx,3467,3467,,,,,,,,E,,4,3,3,1,1994-04-19T20:00:00Z,1994-04-22T22:00:00Z,74,74,74,74,74,chamber,chamber,Dynamic chamber,,0.27,0.0028125,,,,,,,,,,19.98,,,,,,,,,,,,,,,,,,,,0.20812,7.5,,,5,sand,sand,,,wet,,,,No,,,,,,,,,,10,1.5,,,,,,,,,,11.5,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2.6,2,,,,,,,,,,2.6,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,pig,Pig,,Straw,slurry,None,none,,,8.3,,5.4,3.2,,,,6.8,FALSE,1994-04-19,,,,,bsth,band,Band spread or trailing hose,30,96,none,None,,,,,,bare soil,Bare soil,,,,"","",bsth,108 1
205,221,1163,1165,2,STOP,STOP-Bygholm (07),,AU,DK,,ALFAM2_AU_v5.xlsx,10,16,,1,"Thomsen et al., Agriculture, Ecosystems and Environment 136 (2010) 227–235",55.866,9.8207,Flat,Bygholm,1,0.85,Simpel tine,1,,7,2007-05-22T14:00:00Z,2007-05-26T12:00:00Z,1,1,24,1,94,wt,wt,Wind tunnel,,3.064,0.02195,3.064,3.975,5.797,6.019,6.625,9.441,11.967,,,13.133,,,,,,,,,,,0.02195,0.028476,0.041529,0.043119,0.047461,0.067634,0.085729,,,0.094083,12,15,70,1.9,sandy.loam,loam,0.41,,,5.6,1.34,Yes,No,,,17.733,17.733,12.255,12.487,13.314,,,13.719,2,,,14.15,14.15,13.532,13.672,13.716,,,13.967,,,,,,,,,,,0.1,,,558.82,558.82,243.24,278.54,239.51,,,231.16,,,3.7667,3.7667,2.5545,2.8391,2.9971,,,2.8957,10,,,2.7549,2.7549,1.8684,2.0765,2.192,,,2.1179,Nearest station,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,,,56,56,76,73.809,75.931,,,76.638,250,pig,Pig,,None,slurry,None,"",,90,3.8,,5.4,4.7,,,,7.9,FALSE,2007-05-22,2007-05-22T14:00:00Z,22-05-2007 10:00,,,cs,cs,Closed slot,29.7,139.59,none,None,,,,,,cereal,Winter wheat,25,75,,"","",cs,205 STOP-Bygholm (07)
205,221,1164,1166,2,STOP,STOP-Bygholm (07),,AU,DK,,ALFAM2_AU_v5.xlsx,17,23,,1,"Thomsen et al., Agriculture, Ecosystems and Environment 136 (2010) 227–235",55.866,9.8207,Flat,Bygholm,2,0.85,Trail hose,1,,7,2007-05-22T14:00:00Z,2007-05-26T12:00:00Z,1,1,24,1,94,wt,wt,Wind tunnel,,12.998,0.093116,12.998,15.962,21.47,25.55,33.104,41.598,44.694,,,54.55,,,,,,,,,,,0.093116,0.11435,0.15381,0.18304,0.23715,0.298,0.32018,,,0.39079,12,15,70,1.9,sandy.loam,loam,0.41,,,5.6,1.34,Yes,No,,,17.733,17.733,12.255,12.487,13.314,,,13.719,2,,,14.15,14.15,13.532,13.672,13.716,,,13.967,,,,,,,,,,,0.1,,,558.82,558.82,243.24,278.54,239.51,,,231.16,,,3.7667,3.7667,2.5545,2.8391,2.9971,,,2.8957,10,,,2.7549,2.7549,1.8684,2.0765,2.192,,,2.1179,Nearest station,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,,,56,56,76,73.809,75.931,,,76.638,250,pig,Pig,,None,slurry,None,"",,90,3.8,,5.4,4.7,,,,7.9,FALSE,2007-05-22,2007-05-22T14:00:00Z,22-05-2007 10:00,,,bsth,band,Band spread or trailing hose,29.7,139.59,none,None,,,,,,cereal,Winter wheat,25,75,,"","",bsth,205 STOP-Bygholm (07)
205,221,1165,1167,2,STOP,STOP-Bygholm (07),,AU,DK,,ALFAM2_AU_v5.xlsx,24,30,,1,"Thomsen et al., Agriculture, Ecosystems and Environment 136 (2010) 227–235",55.866,9.8207,Flat,Bygholm,3,0.85,Winge tine,1,,7,2007-05-22T14:00:00Z,2007-05-26T12:00:00Z,1,1,24,1,94,wt,wt,Wind tunnel,,2.279,0.016326,2.279,2.784,3.794,4.562,5.992,7.672,8.084,,,8.986,,,,,,,,,,,0.016326,0.019944,0.02718,0.032682,0.042926,0.054961,0.057912,,,0.064374,12,15,70,1.9,sandy.loam,loam,0.41,,,5.6,1.34,Yes,No,,,17.733,17.733,12.255,12.487,13.314,,,13.719,2,,,14.15,14.15,13.532,13.672,13.716,,,13.967,,,,,,,,,,,0.1,,,558.82,558.82,243.24,278.54,239.51,,,231.16,,,3.7667,3.7667,2.5545,2.8391,2.9971,,,2.8957,10,,,2.7549,2.7549,1.8684,2.0765,2.192,,,2.1179,Nearest station,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,,,56,56,76,73.809,75.931,,,76.638,250,pig,Pig,,None,slurry,None,"",,90,3.8,,5.4,4.7,,,,7.9,FALSE,2007-05-22,2007-05-22T14:00:00Z,22-05-2007 10:00,,,cs,cs,Closed slot,29.7,139.59,none,None,,,,,,cereal,Winter wheat,25,75,,"","",cs,205 STOP-Bygholm (07)
205,221,1166,1168,2,STOP,STOP-Bygholm (07),,AU,DK,,ALFAM2_AU_v5.xlsx,31,37,,1,"Thomsen et al., Agriculture, Ecosystems and Environment 136 (2010) 227–235",55.866,9.8207,Flat,Bygholm,4,0.85,Trail hose,2,,7,2007-05-22T14:00:00Z,2007-05-26T12:00:00Z,1,1,24,1,94,wt,wt,Wind tunnel,,13.186,0.094462,13.186,27.267,28.837,29.071,29.615,31.443,33.051,,,34.525,,,,,,,,,,,0.094462,0.19533,0.20658,0.20826,0.21215,0.22525,0.23677,,,0.24733,12,15,70,1.9,sandy.loam,loam,0.41,,,5.6,1.34,Yes,No,,,17.733,17.733,12.255,12.487,13.314,,,13.719,2,,,14.15,14.15,13.532,13.672,13.716,,,13.967,,,,,,,,,,,0.1,,,558.82,558.82,243.24,278.54,239.51,,,231.16,,,3.7667,3.7667,2.5545,2.8391,2.9971,,,2.8957,10,,,2.7549,2.7549,1.8684,2.0765,2.192,,,2.1179,Nearest station,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,,,56,56,76,73.809,75.931,,,76.638,250,pig,Pig,,None,slurry,None,"",,90,3.8,,5.4,4.7,,,,7.9,FALSE,2007-05-22,2007-05-22T14:00:00Z,22-05-2007 10:00,,,bsth,band,Band spread or trailing hose,29.7,139.59,none,None,,,,,,cereal,Winter wheat,25,75,,"","",bsth,205 STOP-Bygholm (07)
205,221,1167,1169,2,STOP,STOP-Bygholm (07),,AU,DK,,ALFAM2_AU_v5.xlsx,38,44,,1,"Thomsen et al., Agriculture, Ecosystems and Environment 136 (2010) 227–235",55.866,9.8207,Flat,Bygholm,5,0.85,Simpel tine,2,,7,2007-05-22T14:00:00Z,2007-05-26T12:00:00Z,1,1,24,1,94,wt,wt,Wind tunnel,,6.128,0.0439,6.128,6.682,6.682,7.714,9.558,10.94,11.18,,,11.642,,,,,,,,,,,0.0439,0.047869,0.047869,0.055262,0.068472,0.078372,0.080092,,,0.083401,12,15,70,1.9,sandy.loam,loam,0.41,,,5.6,1.34,Yes,No,,,17.733,17.733,12.255,12.487,13.314,,,13.719,2,,,14.15,14.15,13.532,13.672,13.716,,,13.967,,,,,,,,,,,0.1,,,558.82,558.82,243.24,278.54,239.51,,,231.16,,,3.7667,3.7667,2.5545,2.8391,2.9971,,,2.8957,10,,,2.7549,2.7549,1.8684,2.0765,2.192,,,2.1179,Nearest station,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,,,56,56,76,73.809,75.931,,,76.638,250,pig,Pig,,None,slurry,None,"",,90,3.8,,5.4,4.7,,,,7.9,FALSE,2007-05-22,2007-05-22T14:00:00Z,22-05-2007 10:00,,,cs,cs,Closed slot,29.7,139.59,none,None,,,,,,cereal,Winter wheat,25,75,,"","",cs,205 STOP-Bygholm (07)
