inst,eid,pid,pmid,uptake,proj,exper,exper2,institute,country,submitter,file,first.row.in.file.int,last.row.in.file.int,row.in.file.plot,pub.id,pub.info,lat,long,topo,field,plot,plot.area,treat,rep,rep2,n.ints,t.start.p,t.end.p,dt1,dt.min,dt.max,ct.min,ct.max,meas.tech,meas.tech2,meas.tech.orig,meas.tech.det,j.NH31,j.rel1,e.1,e.4,e.6,e.12,e.24,e.48,e.72,e.96,e.168,e.final,e.cum.1,e.cum.4,e.cum.6,e.cum.12,e.cum.24,e.cum.48,e.cum.72,e.cum.96,e.cum.168,e.cum.final,e.rel.1,e.rel.4,e.rel.6,e.rel.12,e.rel.24,e.rel.48,e.rel.72,e.rel.96,e.rel.168,e.rel.final,clay,silt,sand,oc,soil.type,soil.type2,soil.water,soil.water.v,soil.moist,soil.ph,soil.dens,crop.res,till,air.temp.1,air.temp.4,air.temp.6,air.temp.12,air.temp.24,air.temp.48,air.temp.72,air.temp.96,air.temp.168,air.temp.mn,air.temp.z,soil.temp.1,soil.temp.4,soil.temp.6,soil.temp.12,soil.temp.24,soil.temp.48,soil.temp.72,soil.temp.96,soil.temp.168,soil.temp.mn,soil.temp.surf.1,soil.temp.surf.4,soil.temp.surf.6,soil.temp.surf.12,soil.temp.surf.24,soil.temp.surf.48,soil.temp.surf.72,soil.temp.surf.96,soil.temp.surf.168,soil.temp.surf.mn,soil.temp.z,rad.1,rad.4,rad.6,rad.12,rad.24,rad.48,rad.72,rad.96,rad.168,rad.mn,wind.1,wind.4,wind.6,wind.12,wind.24,wind.48,wind.72,wind.96,wind.168,wind.mn,wind.z,wind.2m.1,wind.2m.4,wind.2m.6,wind.2m.12,wind.2m.24,wind.2m.48,wind.2m.72,wind.2m.96,wind.2m.168,wind.2m.mn,wind.loc,rain.1,rain.4,rain.6,rain.12,rain.24,rain.48,rain.72,rain.96,rain.168,rain.tot,rain.rate.1,rain.rate.4,rain.rate.6,rain.rate.12,rain.rate.24,rain.rate.48,rain.rate.72,rain.rate.96,rain.rate.168,rain.rate.mn,rh.1,rh.4,rh.6,rh.12,rh.24,rh.48,rh.72,rh.96,rh.168,rh.mn,far.loc,man.source,man.source.orig,man.source.det,man.bed,man.con,man.trt1,man.trt2,man.trt3,man.stor,man.dm,man.vs,man.tkn,man.tan,man.vfa,man.tic,man.ua,man.ph,acid,date.start,app.start,app.start.orig,app.end,app.end.orig,app.method,app.method2,app.method.orig,app.rate,tan.app,incorp,incorp.orig,time.incorp,man.area,dist.inj,furrow.z,furrow.w,crop,crop.orig,crop.z,crop.area,lai,notes.plot,flag.plot,app.mthd,uexper
211,280,1543,1547,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,71,87,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,12,81,I,1,,5,2014-04-01T18:24:00Z,2014-04-03T17:09:00Z,4.3667,4.3667,18.867,4.3667,46.75,cps,cps,cps,,0,0,,,0.0081667,0.038167,0.071583,,,,,0.11962,,,,,,,,,,,,,0.00010889,0.0005089,0.00095444,,,,,0.0015949,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,7.69,7.69,5.8484,5.8964,5.8964,,,5.8964,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,3.07,4.1429,3.4744,3.4744,,,3.4744,2,,,3.07,3.07,4.1429,3.4744,3.4744,,,3.4744,Field,,,0,0,4.7,4.8,4.8,,,4.8,,,0,0,0.19986,0.10267,0.10267,,,0.10267,,,67,67,70.635,73.265,73.265,,,73.265,,cat,Cattle,,,liquid,None,None,,90,6.4,,2.9,1.5,,,,7.2,FALSE,2014-04-01,2014-04-01T18:24:00Z,01-04-2014 14:24,,,cs,cs,Closed slot,50,75,none,None,,0,30,15,5,stubble,Stubble,,,,Direct injection before sowing before sowing.,"",cs,211 B1
211,280,1545,1549,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,72,88,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,15,81,I,1,,5,2014-04-01T18:40:00Z,2014-04-03T17:12:00Z,4.1833,4.1833,18.85,4.1833,46.533,cps,cps,cps,,0,0,,,0.063583,0.27358,0.50958,,,,,0.71998,,,,,,,,,,,,,0.00084778,0.0036477,0.0067944,,,,,0.0095998,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,7.61,7.61,5.7459,5.8443,5.8443,,,5.8443,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,3.03,4.1438,3.4817,3.4817,,,3.4817,2,,,3.03,3.03,4.1438,3.4817,3.4817,,,3.4817,Field,,,0,0,4.7,4.8,4.8,,,4.8,,,0,0,0.20172,0.10315,0.10315,,,0.10315,,,65.5,65.5,71.687,73.81,73.81,,,73.81,,cat,Cattle,,,liquid,None,None,,90,6.4,,2.9,1.5,,,,7.2,FALSE,2014-04-01,2014-04-01T18:40:00Z,01-04-2014 14:40,,,cs,cs,Closed slot,50,75,none,None,,0,30,15,5,stubble,Stubble,,,,Direct injection before sowing before sowing.,"",cs,211 B1
211,280,1546,1550,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,51,67,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,17,81,ES,1,,5,2014-04-01T17:59:00Z,2014-04-03T17:20:00Z,2.2333,2.2333,18.617,2.2333,47.35,cps,cps,cps,,0.148,0.0017453,,0.36233,0.39833,0.50633,0.79282,,,,,0.99762,,,,,,,,,,,,0.0042728,0.0046973,0.0059709,0.0093493,,,,,0.011764,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,6.13,6.13,8.0931,6.4681,6.4681,,,6.4681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,3.88,4.1453,3.6078,3.6078,,,3.6078,2,,,3.88,3.88,4.1453,3.6078,3.6078,,,3.6078,Field,,,0,0,0,4.8,4.8,,,4.8,,,0,0,0,0.10137,0.10137,,,0.10137,,,73.6,73.6,55.561,71.089,71.089,,,71.089,,cat,Cattle,,,liquid,Acidification,None,,90,6.4,,2.9,1.6,,,,5.6,TRUE,2014-04-01,2014-04-01T17:59:00Z,01-04-2014 13:59,,,bsth,band,Band spread or trailing hose,53,84.8,shallow,Shallow,2.5,30,,,,stubble,Stubble,,,,Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.,"",bsth,211 B1
211,280,1547,1551,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,32,48,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,18,81,E,1,,5,2014-04-01T17:56:00Z,2014-04-03T17:18:00Z,2.35,2.35,18.633,2.35,47.367,cps,cps,cps,,0.854,0.010071,,2.0712,2.1492,2.3832,2.6826,,,,,3.0716,,,,,,,,,,,,0.024425,0.025345,0.028104,0.031635,,,,,0.036222,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,6.13,6.13,8.0799,6.464,6.464,,,6.464,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,3.88,4.1435,3.5693,3.5693,,,3.5693,2,,,3.88,3.88,4.1435,3.5693,3.5693,,,3.5693,Field,,,0,0,0,4.8,4.8,,,4.8,,,0,0,0,0.10134,0.10134,,,0.10134,,,73.6,73.6,55.682,71.13,71.13,,,71.13,,cat,Cattle,,,liquid,None,None,,90,6.5,,2.9,1.6,,,,7.2,FALSE,2014-04-01,2014-04-01T17:56:00Z,01-04-2014 13:56,,,bsth,band,Band spread or trailing hose,53,84.8,shallow,Shallow,2.35,30,,,,stubble,Stubble,,,,"Surface applied, non acidified and incoporated (rotary cultivator) before sowing spring barley.","",bsth,211 B1
211,280,1549,1553,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,73,89,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,21,81,I,1,,5,2014-04-01T18:34:00Z,2014-04-03T17:15:00Z,4.3667,4.3667,18.817,4.3667,46.683,cps,cps,cps,,0,0,,,0.0147,0.068701,0.12947,,,,,0.21443,,,,,,,,,,,,,0.000196,0.00091602,0.0017262,,,,,0.0028591,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,7.65,7.65,5.7865,5.8651,5.8651,,,5.8651,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,3.03,3.9619,3.4218,3.4218,,,3.4218,2,,,3.03,3.03,3.9619,3.4218,3.4218,,,3.4218,Field,,,0,0,4.8,4.8,4.8,,,4.8,,,0,0,0.20454,0.10282,0.10282,,,0.10282,,,65.1,65.1,71.648,73.71,73.71,,,73.71,,cat,Cattle,,,liquid,None,None,,90,6.4,,2.9,1.5,,,,7.2,FALSE,2014-04-01,2014-04-01T18:34:00Z,01-04-2014 14:34,,,cs,cs,Closed slot,50,75,none,None,,0,30,15,5,stubble,Stubble,,,,Direct injection before sowing before sowing.,"",cs,211 B1
211,280,1551,1555,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,52,68,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,28,81,ES,1,,5,2014-04-01T19:04:00Z,2014-04-03T17:28:00Z,2.5667,2.5667,18.6,2.5667,46.4,cps,cps,cps,,0,0,,0.018633,0.044632,0.12263,0.2041,,,,,0.41187,,,,,,,,,,,,0.00021972,0.00052631,0.0014461,0.0024068,,,,,0.0048569,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,8.08,8.08,6.6967,5.8822,5.8822,,,5.8822,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55,3.55,3.8335,3.4004,3.4004,,,3.4004,2,,,3.55,3.55,3.8335,3.4004,3.4004,,,3.4004,Field,,,0,0,4.8,4.8,4.8,,,4.8,,,0,0,0.20616,0.10345,0.10345,,,0.10345,,,60.2,60.2,64.926,74.796,74.796,,,74.796,,cat,Cattle,,,liquid,Acidification,None,,90,6.4,,2.9,1.6,,,,5.6,TRUE,2014-04-01,2014-04-01T19:04:00Z,01-04-2014 15:04,,,bsth,band,Band spread or trailing hose,53,84.8,shallow,Shallow,2.5,30,,,,stubble,Stubble,,,,Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.,"",bsth,211 B1
211,280,1552,1556,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,53,69,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,29,81,ES,1,,5,2014-04-01T19:02:00Z,2014-04-03T17:29:00Z,2.5167,2.5167,18.6,2.5167,46.45,cps,cps,cps,,0.108,0.0012736,,0.27328,0.27528,0.28128,0.44315,,,,,0.8838,,,,,,,,,,,,0.0032227,0.0032463,0.003317,0.0052259,,,,,0.010422,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,8.08,8.08,6.6943,5.8829,5.8829,,,5.8829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55,3.55,3.8341,3.4009,3.4009,,,3.4009,2,,,3.55,3.55,3.8341,3.4009,3.4009,,,3.4009,Field,,,0,0,4.8,4.8,4.8,,,4.8,,,0,0,0.20557,0.10334,0.10334,,,0.10334,,,60.2,60.2,64.927,74.778,74.778,,,74.778,,cat,Cattle,,,liquid,Acidification,None,,90,6.4,,2.9,1.6,,,,5.6,TRUE,2014-04-01,2014-04-01T19:02:00Z,01-04-2014 15:02,,,bsth,band,Band spread or trailing hose,53,84.8,shallow,Shallow,2.5,30,,,,stubble,Stubble,,,,Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.,"",bsth,211 B1
211,280,1553,1557,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,30,46,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,3,81,E,1,,5,2014-04-01T17:39:00Z,2014-04-03T17:31:00Z,2.3667,2.3667,18.917,2.3667,47.867,cps,cps,cps,,1.216,0.01434,,2.9416,3.0196,3.2536,3.6225,,,,,4.1321,,,,,,,,,,,,0.034688,0.035608,0.038367,0.042718,,,,,0.048728,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,6,6,8.0791,6.8442,6.8442,,,6.8442,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19,4.19,4.2514,3.4693,3.4693,,,3.4693,2,,,4.19,4.19,4.2514,3.4693,3.4693,,,3.4693,Field,,,0,0,0,4.8,4.8,,,4.8,,,0,0,0,0.10028,0.10028,,,0.10028,,,74.4,74.4,56.153,67.543,67.543,,,67.543,,cat,Cattle,,,liquid,None,None,,90,6.5,,2.9,1.6,,,,7.2,FALSE,2014-04-01,2014-04-01T17:39:00Z,01-04-2014 13:39,,,bsth,band,Band spread or trailing hose,53,84.8,shallow,Shallow,2.3667,30,,,,stubble,Stubble,,,,"Surface applied, non acidified and incoporated (rotary cultivator) before sowing spring barley.","",bsth,211 B1
211,280,1554,1558,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,33,49,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,32,81,E,1,,5,2014-04-01T18:57:00Z,2014-04-03T17:31:00Z,2.5167,2.5167,18.6,2.5167,46.567,cps,cps,cps,,1.39,0.016392,,3.5813,3.6933,4.0293,4.5522,,,,,5.2377,,,,,,,,,,,,0.042232,0.043552,0.047515,0.053682,,,,,0.061765,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,7.38,7.38,6.6423,5.877,5.877,,,5.877,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,3.48,3.8261,3.5604,3.5604,,,3.5604,2,,,3.48,3.48,3.8261,3.5604,3.5604,,,3.5604,Field,,,0,0,4.8,4.8,4.8,,,4.8,,,0,0,0.20454,0.10308,0.10308,,,0.10308,,,64.1,64.1,65.048,74.727,74.727,,,74.727,,cat,Cattle,,,liquid,None,None,,90,6.5,,2.9,1.6,,,,7.2,FALSE,2014-04-01,2014-04-01T18:57:00Z,01-04-2014 14:57,,,bsth,band,Band spread or trailing hose,53,84.8,shallow,Shallow,2.5167,30,,,,stubble,Stubble,,,,"Surface applied, non acidified and incoporated (rotary cultivator) before sowing spring barley.","",bsth,211 B1
211,280,1555,1559,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,70,86,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,7,81,I,1,,5,2014-04-01T18:18:00Z,2014-04-03T17:15:00Z,4.3833,4.3833,18.9,4.3833,46.95,cps,cps,cps,,0.003,4e-05,,,0.034166,0.11216,0.23614,,,,,0.82577,,,,,,,,,,,,,0.00045555,0.0014955,0.0031486,,,,,0.01101,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,7.52,7.52,5.792,6.1235,6.1235,,,6.1235,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,3.07,4.0526,3.399,3.399,,,3.399,2,,,3.07,3.07,4.0526,3.399,3.399,,,3.399,Field,,,0,0,4.7,4.8,4.8,,,4.8,,,0,0,0.19986,0.10224,0.10224,,,0.10224,,,66.1,66.1,70.438,71.847,71.847,,,71.847,,cat,Cattle,,,liquid,None,None,,90,6.4,,2.9,1.5,,,,7.2,FALSE,2014-04-01,2014-04-01T18:18:00Z,01-04-2014 14:18,,,cs,cs,Closed slot,50,75,none,None,,0,30,15,5,stubble,Stubble,,,,Direct injection before sowing before sowing.,"",cs,211 B1
211,280,1557,1561,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,812,817,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,A,81,A,1,,6,2014-04-01T17:33:00Z,2014-04-03T12:02:00Z,1.9,1.9,18.2,1.9,42.483,chamber,chamber,Dynamic chamber,,0.51,0.0060142,,2.061,2.758,4.618,7.9014,,,,,10.327,,,,,,,,,,,,0.024304,0.032524,0.054458,0.093177,,,,,0.12178,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,7.367,7.367,6.5138,6.4917,6.4917,,,6.4917,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6368,3.6368,3.7263,4.0363,4.0363,,,4.0363,2,,,3.6368,3.6368,3.7263,4.0363,4.0363,,,4.0363,Field,,,0,0,0,4.8,4.8,,,4.8,,,0,0,0,0.11298,0.11298,,,0.11298,,,64.571,64.571,65.139,69.046,69.046,,,69.046,,cat,Cattle,,,liquid,None,None,,90,6.5,,2.9,1.6,,,,7.2,FALSE,2014-04-01,,"",,,bsth,band,Band spread or trailing hose,53,84.8,none,None,,30,,,,stubble,Stubble,,,,"Surface applied, non acidified and non incoporated before sowing spring barley.","",bsth,211 B1
211,280,1558,1562,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,90,98,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,A,81,SS,1,,5,2014-04-01T17:31:00Z,2014-04-03T16:58:00Z,5.0833,4.3667,18.933,5.0833,47.45,cps,cps,cps,,1.043,0.0123,,,5.4889,6.7129,9.6573,,,,,11.262,,,,,,,,,,,,,0.064728,0.079162,0.11388,,,,,0.13281,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,6,6,5.9337,5.7461,5.7461,,,5.7461,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,3.27,3.9995,3.4465,3.4465,,,3.4465,2,,,3.27,3.27,3.9995,3.4465,3.4465,,,3.4465,Field,,,0,0,0,4.8,4.8,,,4.8,,,0,0,0,0.10116,0.10116,,,0.10116,,,74.4,74.4,68.579,74.139,74.139,,,74.139,,cat,Cattle,,,liquid,None,None,,90,6.5,,2.9,1.6,,,,7.2,FALSE,2014-04-01,2014-04-01T17:31:00Z,01-04-2014 13:31,,,bsth,band,Band spread or trailing hose,53,84.8,none,None,,30,,,,stubble,Stubble,,,,"","",bsth,211 B1
211,280,1559,1563,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,818,824,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,B,81,B,1,,7,2014-04-01T18:55:00Z,2014-04-03T16:45:00Z,1.75,1.6167,15.083,1.75,45.833,chamber,chamber,Dynamic chamber,,0.54,0.0063679,,2.008,2.608,4.408,7.616,,,,,10.111,,,,,,,,,,,,0.023679,0.030755,0.051981,0.089812,,,,,0.11924,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,7.4664,7.4664,6.1668,5.7248,5.7248,,,5.7248,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5645,3.5645,3.4048,3.4311,3.4311,,,3.4311,2,,,3.5645,3.5645,3.4048,3.4311,3.4311,,,3.4311,Field,,,0,0,0,4.8,4.8,,,4.8,,,0,0,0,0.10473,0.10473,,,0.10473,,,61.171,61.171,63.617,74.556,74.556,,,74.556,,cat,Cattle,,,liquid,None,None,,90,6.5,,2.9,1.6,,,,7.2,FALSE,2014-04-01,,"",,,bsth,band,Band spread or trailing hose,53,84.8,none,None,,30,,,,stubble,Stubble,,,,"Surface applied, non acidified and non incoporated before sowing spring barley.","",bsth,211 B1
211,280,1560,1564,2,ALFAM2,B1,,SDU,DK,,ALFAM2_SDU_v4.xlsx,91,99,,1,"Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.484,9.5813,Flat,ECO field Foulum,B,81,SS,1,,5,2014-04-01T18:54:00Z,2014-04-03T17:33:00Z,4.1167,4.1167,18.583,4.1167,46.65,cps,cps,cps,,1.288,0.015189,,,5.5904,6.5084,8.3285,,,,,9.2962,,,,,,,,,,,,,0.065925,0.07675,0.098213,,,,,0.10963,6.8,8.2,79.5,5.5,loamy.sand,sand,,,wet,6.2,1.3,Yes,No,,,7.38,7.38,5.6437,5.3739,5.3739,,,5.3739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,3.18,3.7551,3.5254,3.5254,,,3.5254,2,,,3.18,3.18,3.7551,3.5254,3.5254,,,3.5254,Field,,,0,0,4.8,4.8,4.8,,,4.8,,,0,0,0.20382,0.10289,0.10289,,,0.10289,,,64.1,64.1,71.469,77.952,77.952,,,77.952,,cat,Cattle,,,liquid,None,None,,90,6.5,,2.9,1.6,,,,7.2,FALSE,2014-04-01,2014-04-01T18:54:00Z,01-04-2014 14:54,,,bsth,band,Band spread or trailing hose,53,84.8,none,None,,30,,,,stubble,Stubble,,,,"","",bsth,211 B1
